time,x,y,z
13467,1.014,0.5962,0.2093
13484,1.015,0.5839,0.2102
13501,1.014,0.5695,0.2096
13518,1.013,0.5546,0.2076
13535,1.011,0.5443,0.2083
13551,1.014,0.5315,0.2079
13568,1.012,0.5143,0.2058
13586,1.012,0.5036,0.1992
13604,1.014,0.4925,0.1936
13616,1.016,0.4801,0.1918
13645,1.014,0.4571,0.1899
13666,1.014,0.4468,0.1884
13683,1.016,0.4353,0.1869
13700,1.017,0.4226,0.1848
13713,1.018,0.414,0.1829
13724,1.019,0.4029,0.1814
13738,1.02,0.3903,0.1839
13758,1.022,0.378,0.1864
13772,1.024,0.3665,0.1857
13790,1.028,0.3563,0.1864
13804,1.031,0.3462,0.1882
13823,1.037,0.3361,0.1903
13848,1.042,0.3274,0.193
13858,1.044,0.3165,0.1933
13871,1.047,0.3082,0.1963
13893,1.05,0.2977,0.1969
13907,1.052,0.2902,0.1974
13924,1.054,0.2783,0.1938
13938,1.057,0.2647,0.1889
13957,1.056,0.2475,0.1785
13970,1.058,0.2354,0.1769
13987,1.05,0.2295,0.171
14006,1.043,0.2224,0.1623
14022,1.035,0.2203,0.1587
14050,1.027,0.2134,0.1533
14069,1.016,0.2072,0.1523
14084,1.013,0.1981,0.1494
14091,1.006,0.1924,0.151
14123,0.9977,0.1883,0.1487
14136,0.9873,0.1752,0.145
14152,0.9792,0.1602,0.1405
14170,0.9745,0.1526,0.1441
14187,0.9675,0.1395,0.1445
14204,0.9556,0.117,0.1501
14220,0.9556,0.117,0.1501
14254,0.9569,0.105,0.1587
14274,0.9551,0.07994,0.1579
14287,0.9513,0.06948,0.1578
14305,0.9487,0.04862,0.1574
14322,0.9437,0.02485,0.1584
14337,0.8739,-0.01206,0.1523
14355,0.8703,-0.02499,0.1532
14378,0.8669,-0.03652,0.1533
14387,0.8643,-0.0476,0.1557
14406,0.8556,-0.06653,0.1539
14420,0.8517,-0.07873,0.1543
14450,0.8518,-0.08951,0.1403
14472,0.849,-0.1077,0.131
14488,0.8459,-0.1195,0.129
